class,tweet
0,RT Call `` insecure '' u want fuck man n't need friendly bitches `` friends '' hoes '
0,"Bull color schemes ? DULL , stupid bitch . DUKE WEARS BOLD PASTEL COLORS . Bull makes sense ."
0,fat hoes need treadmill ? ? ? Lol hmu ! Therealwesjames.com
0,Am gon na shut shit bitch u get yo punk ass hoe ass nigga
0,Man dude next gotof worst looking hoes I ever seen hey 2
0,shut ur faggot ass thirsty pussy
0,I flipped dat pacc said fucc bitch n went
0,omfg RT Your feet bitch RT Whisper something dirty ear http//t.co/xrIykfgg3Q
0,# ThingsIWillTeachMyChild play deez niggas n bitches dat snakes
0,RT You ever call ex 're fucking side bitch ? Yea I 'm gon na later
0,"pitch , chip slide ur dick tight clam # 22 love # mywife"
0,LOL n't worked well black folks past . They better bring crackers um .
0,pussy ?
0,This bitch said `` one `` Lmaooo I hate !
0,When nigga passes hoe http//t.co/ItusP1WVoI
0,RT When tells `` Go hug one hoes . '' & amp actually https//t.co/nfAbyILdkX
0,single cuz hoes left .. All good ones taken lmao & lt-ANY FEMALE ON THE TL THATS SINGLE .. You sno-bop
0,RT The day I clear skin day I 'm happiest cockiest bitch alive
0,Lmao Excuse bitch ? I Soundcloud
0,Gucci mane bitch
0,It'sdegrees bitch stuffed animal wrapped around neck # onlyattheducksgame
0,Yo . ... bitch Macy 's tried run store gaggle clothes got caught
0,"I got streets ina headlock , got yo bitch ina leg lock !"
0,RT Kill em I say . RT The world better place bitches like dies lonely http//
0,RT Vin Scully called camel jockey . # liesaboutvinscully
0,I hate ghetto trash special school across street building . All grow criminals .
0,I 've told bitches dentist gums receding past fuckin year wan na warn
0,`` That long distance shit wack I knew bitch cheating '' - uh oh
0,Playing games wrestling ways I bind brothers . That sex talk & amp providing condoms . No raw dogging hoes
0,Broke hoes always wan na argue u ai n't ate day u get energy
0,"I ai n't going movies , hoe straight sexing ."
0,# AsAGiraffes pussy http//t.co/YaaTsF52tu
0,like slow death How feel shit load nudes fap one bitch fuck ?
0,RT kill whitey
0,RT Them hoes come hoes go 's revolving cycle
0,Never bring hoes house cause bitches talk
0,These chicks use got get want . Bunch Ronnie & amp Trickz ass hoes .
0,Wish I would let dig pockets ... God bless w/ breath body ... Lazy ass bitch get & amp start grinding
0,RT When pharmacist tell medicine ready inmins .... Wtf bitch 's 30 ... # stillwai
0,RT Huh man http//t.co/cLyaPq2Ret 's gna drown pussy real
0,When bitch fuck hologram doe
0,I 'm flexing niggas bitches
0,"Unfortunately , I love tho RT thats ur hoe ?"
0,Phillip Rivers look like almost wants call dude nigger bad play
0,Lmao play ! RT getting pussy easy believe 're Omar Epps 's brother The Steelers Head Coach 's son .
0,"My bitches pop pussy , pop gum pop pills"
0,We passed dem niccas yrs ago fr
0,If tell dyke looks like nigga compliment ? I 've always wondered
0,"RT I got drugs hugs , bitch ."
0,RT Lol Imma start handing guides & amp manuals cause bitches wan na bad
0,wants bitches tip toein marble floors
0,RT Lord help bitch http//t.co/cr8yfMKtMG
0,How 's work bitch
0,"If got tats breast , trash ass bitch stay far away Ya acid pussy ."
0,Dis one sexy bitch http//t.co/lVCNeDp4PT
0,RT bitch working keep singing like ai n't never bust move
0,RT Yall still getting y'all face beat igggggy + still taking pics face full pussy nut ? Dawg yoi slut !
0,granted cracker n't bad say white person saying one slave
0,Omg fuck bitches # basedgod
0,RT niggas talk bitches days .
0,RT Sigmas love eat pussy juice party 's ... - FAMU
0,RT These hoes dying attention
0,No one likes n r e c ass bitches .
0,little bitch x2
0,She mall balling bitch buy something
0,let say clearly since retarded ass n't understand
0,It 's wonderful meet dude 's bitch ass nigga days
0,"This bitch wan na smoke weed ,"
0,RT My dick called Nintendo Cartridge bitches blow stick .
0,"lmao , bitches truth"
0,"could last breath I'ma take time , cause I'ma go way I came Right pussy nothin ' mind"
0,RT These hoes ai n't loyal
0,fuckin call venue 'll cancel lost tickets reprint new ones dumb bitch
0,RT bad bitches get free night weenie hut jrs
0,shut mouth little fuckin bitch
0,RT Real RT All jokes aside hoes I know coolest women I 've ever met
0,RT If 're little bitch http//t.co/92fliCL627
0,I want punch throat get order wrong stupid bitch sonic
0,RT Hol bitch https//t.co/RYESvYaI2u
0,Eagles fuck around & amp lose 'll kill cracker Sophi crib smfh
0,"I gotproblems bitch ai n't one ... She 's 99 , I think I need sub machine gun # gratata"
0,u know u watch much gay porn u refer boy butts `` man ass '' `` boy pussy '' bc head 24/7
0,worst thing bitch Bitches main reason another nigga face get nigga jealous . Wack .
0,Except dat Hazel nigga .. RT I think dem hoes LAHHH regular .... know I hit em
0,Ion trust bitch !
0,work today niglet ?
0,Lucky bitch still Ecuador
0,RT ugly bitches take selfies http//t.co/SNt2iOmhGr
0,rt u remember steve 'blue clues ' left us bitch ass nigga joe http//t.co/jxTvd6dVdu
0,RT Bruh bitch possessed thot demon https//t.co/6fa2iiXs6m
0,Damn bitch crazy
0,"RT big booty bitches , big booty bitches *"
0,bitch
0,"RT gon na believe , cripple fuckn hippo ? ?"
0,I approve message ! Good pussy mufucka . http//t.co/QPkCQHPyXP
0,"Ja zo denkt ieder wel 't zijne zaken . & amp je mag mij noemen hoe je wilt , ben namelijk erg voor vrijheid van meningsuiting ."
0,"Then wan na ask Maad questions , bitch tell need stop interrupting playlist"
0,"Drake vs. Tyga beef , Yung Berg , Lil Fizz , Chris Brown bitch rants Twitter , ILOVEMAKONNEN getting drug stage . Light skins taking L 's"
0,That awkward moment # IGotDrunkAnd 're still ugly hoe
0,Deandre Jordan banged dat bitch
0,RT Y'all claim want good & amp loyal girl keep messing hoes like I 'm confused
0,"All life cold , nights With hoes ."
0,How bestf gon call `` People `` like ima regular niggah smh .
0,"I love bitch , 's dear heart ."
0,You 're fucking faggot .
0,Niggas talk bitches days
0,Open legs filet mignon pussy
0,"Big oleeeee middle finger , bitch ."
0,RT I smashed dat pussy wet
0,# ACTRIST RT U bitches tripping smh http//t.co/Ywz59nbnR7
0,RT When I die take casket club bitches twerk I 'm putting fun back funeral
0,RT bitches fwu wan na .. ha na bitch
0,Cam Newton pussy needs grow learn n't hotshot
0,roid rage much faggot ?
0,"said RT My TL got ta chill pretty face challenge foolishness , y'all hoes agg"
0,hoes twatchin right nie dey need uh answer
0,I still think pussy haha
0,RT What 's wrong bitches breh http//t.co/wcGJoUdeue
0,I wan na someone 's bitch ass boyfriend right . But head playin games ya boi
0,stfu dyke looking hoe .
0,Almost done bitch ass room ....
0,RT ya mom lick ass Christmas gifts bitch lol
0,"`` A NO BRAINER '' But soon bitch gets rich political power , views change ! POLITICAL WHORES ! http//t.co/ekEPSjWcyU"
0,RT Being nigger n't color 's state mind
0,ho Lifetime cray
0,yall playful n't come dumb hoes
0,RT If bio says `` Only God judge '' 's hoe .
0,I hate niccas ! Lol http//t.co/NqSYeQhGOZ
0,"In class still drunk last night broad presentation Chipotle , bitch I live # tease # feedme"
0,nobody likes bloody nips !
0,"Man bitch dont call back job cuhh , uma snapping ."
0,RT The ape like `` Oh niggas gon learn today '' https//t.co/FYK1XeBgV7
0,John Legend showin country bitch song
0,RT let go hoes one girl end bein hoe http//t.co/kn1yKRw4J4
0,Jealous bitches like ... ' . ' n't subtweet hoe
0,We ca n't trust hoes fam http//t.co/INvr9Wnccv
0,"Everyone tells exact thing I wo n't listen , coon"
0,Soap . I wish pussy tho RT What beard smell like ?
0,`` Fresh nigga kno I need clean bitch ... Who kno I 'm working cuz I wan na see team rich . '' http//t.co/Cgx3HNAK9A
0,My dad bitch
0,RT You wonder I call bitch ... You wonder I call bitch -2pac
0,"If spic ever talks white person white person kills , 's self defense ."
0,RT My sister shittin hos `` wodeh bout dat action http//t.co/mDfLBr
0,Everyone liked evil . This pussy . Fuck compassion .
0,The world n every bitch
0,RT Bitch u boutta drown tryna hoe twitpic NO bra selfie showing nipples http//t.co/t6WbOVivo
0,whats good bitch Ass nigga catch phase
0,"Same shit RT But bm tho ? ... `` If ex wan na go fuck enemy , may God . Ai n't hoe . ''"
0,awwww n't pussy ill show u good turbo lol
0,Hanging daney ari today ! ! ! bitches !
0,RT When hoes call hoes `` hoes '' http//t.co/39yoPnqqau
0,Biggie always flyest cunt rap . # biggie
0,You fucking fag exactly talking women pigs http//t.co/oKR3seYFBJ
0,"Just smile , bitches love smiling D"
0,I 'm outside house # comeout bitch
0,I n't love hoes .
0,Cowboys fans cunts ? Stop presses !
0,She say want nigga like But bitch mad cause ca n't wifey
0,Dat bitch Thot
0,`` # GerrysHalloweenParty http//t.co/3ycrSrnjHc '' Halloween yesterday stupid nigger
0,Dating would like Darnell dating fatal attraction bitch Brandy lol
0,"RT Niggas drop outta high school & amp get job McDonalds talkin bout `` grind '' lmao okay , GRIND Oreo Mcflurr"
0,This bitch forehead . Hairline . Who lied & amp approved shit https//t.co/8MaDF35ZXe ''
0,Dat nicca Jordan cleats !
0,RT purge come city ima like http//t.co/NDM5dysLcf bitch active shit !
0,"RT If ya girl shaves pussy going girls , somethings wrong ."
0,Only FUCKIN '' # retard # liberal would think # XMen `` '' . No . # JesusChrist WAS A # MUTANT & gt
0,RT check got ta vodka soda & amp lemon bottom bitch ? thats cool
0,RT Im knock pussy like fight night
0,RT RT If I text `` You ? '' means safe come eat pussy I reach cream filling ? & gt .
0,bitch ........
0,"RT No , stupid redneck , `` Animal Husbandry '' NOT mean get hitched blue tick hound , Misty ."
0,Fuck `` bad bitch '' id rather good girl 's freak 10/10 times
0,Chop top Porsche 's headless horse ... Extendo long extension cord bitch I ball like Jordan I play full court
0,Jenna came one pair shoes . Took two pair & amp four shirts . `` In case . '' Her retarded ass going work . Lol
0,wasnot & amp tried beat much weaker `` creepy ass cracker '' dead . If Zimmerman woman ...
0,Paula Patton pussy got nigga stage knees talmbout got ta get back tonight
0,RT Making homemade pickles working funny tweet pussy . I going make great old lady !
0,bitch please I 'm stud
0,"RT The wicked witch east DONE ! ! ! ! NOW , send vile bitch Syria http//t.co/kEUI4XetTd"
0,"Dear grumpy bitch gibsons , one wants hear personal life ."
0,`` need get laid sike im celibate '' bitches like
0,"RT I 'm mature enough eat pussy 's time , eating ass disrespect ."
0,literally retarded . You dropped head .
0,"When I pussy , I calling Bitch ."
0,`` http//t.co/aQKGOrAUxx '' Lmao bitch got huggies
0,Ion give fuck ion give fuck ion ion ion give fuck bitch I n't give fuck anything
0,bitches bow
0,bitch still go
0,"aint shit , aint shit ... bitch meant eachother"
0,outta line
0,When give somebody `` bitch '' look
0,RT It 's unfortunate everyone thinks I 'm bitch even meet # chronicbitchface # sorryimscary
0,"I way consistent niggas , I 'm drop trash get appreciated"
0,I hope making moneyy .. lol RT Aye ... whr da hoes .. ? ? ? ?
0,"basic bitch comeback , expected"
0,DO IT DO IT ! You 'll still e fag ( I 'll pass Heidi . ) http//t.co/UTttLmOLXO
0,grown . mature . pretty . & ampetc . All goes window bitch play .
0,nah gurl pussy private
0,"If like 24k gold rillos , pussy"
0,"I n't give flying fuck think tweets , worthless teabagger scum ."
0,Man I wish bitch would STFU ! ! !
0,bitches give virus
0,"RT girlfriend , stop asking hoes bestfriend ."
0,Fuck nigguh Trynna talk . Wtf Finna talk ?
0,I hate one random tear comes n't blinked nigga stop bitch
0,* Teachers call pussy senior skip day *
0,Bitches get twitter turn saints like hoes shit kill nigga
0,RT Tell really feel . RT little # ISIS faggots usually bags heads anyway .
0,Lol someone told I hoes I sent http//t.co/B5xBkamv4X
0,`` I 'm comparing KFC pussy ''
0,Paint brushes Bugattis # StundentPainters bitch paint like one French girls
0,Lmao lexy hoe lmfaooo
0,Lmaoooo deep RT That girl curved every nigga tried holla nobody said `` fuck bitch '' ... # whiteprivilege
0,Tigers fuckin garbage jesus christ ... suck dick ausmus 're trash sorry ass bullpen
0,I would n't trust male cheerleader @ All cuz . Cimarron got one & amp got ALLLL bitches
0,`` http//t.co/LuUBGL9Y5u '' ringsmvpsbitches lol
0,RT Beautiful wall color `` I n't love bitches n't either http//t.co/TfoTrkw25v ''
0,bitch dont want ugly ass gtfo ol peyton manning lookin ass
0,When mfs tell talk ai n't true .. like bitch !
0,I getting business chasing bitches
0,Do n't hit talking bout `` bitch yo pic '' .. Get yo ass treated
0,I ca n't argue bitch nigga ...
0,They fail realize Ion want `` Friends '' bitches switch quiccer I change channel
0,"# porn , # android , # iphone , # ipad , # sex , # xxx , | # Fisting | More lovely sounds fisting loose pussy http//t.co/1PMAGSPkud"
0,RT Where bitches itty bitty titty committe ! ! ! ? ? ? ?
0,hes lyin ass bitch lmao http//t.co/1YiMFtRTZw
0,I 'm dressing albino one day scaring shit amaris ' mom
0,I lying got theses bitches like u fuckin mind ... I really focus money ! !
0,This niggah fool
0,My friends insensitive bitches
0,"congratulations , officially fucking retarded ."
0,"RT I may bitch , least I keep real ."
0,RT It 's fuck bitches Queen get time
0,Los pussy ass lost bypoints ! ! I WINNNNNNNNN
0,RT hoes - bro hoes
0,"I hate I see thick bitch Instagram , show looking like teddy graham ."
0,Y'all bitches popping babies like 's sport lol
0,I n't glorify dis shit bitch I I !
0,I 'm Mexican enough real beaners yet Mexican Americanized beaners (
0,"sarcastic cunt , yes"
0,"I got rhythm stroke patterns I 'm bout nut , still bitch ."
0,"RT If I stop car walk across street , I better see hustle ! Knees chest bitch , KNEES"
0,"Say 's hoes 's ou , even I 'm hoes , I tell em"
0,"Oh look , Cutler n't step throw threw int . Nice flat footed throw cunt ."
0,Pop pussy real nigga
0,SEE ! ! I TOLD y'all Nikko holding ass ! ! That bitch ai n't got upper body strength ! ! !
0,"It 's Mrs. G , bitches . That 's Mrs. GROHL I n't know . # wineprobz"
0,I send hoes ai n't nobody gone play geez lmao ask
0,RT Nigga . The homemade tuna salad wit saltine crackers tho ?
0,RT We know bitch boy named Luke
0,RT It goes love hate need everything
0,I 'm ho like . Your body count probably close 100
0,# bad # ass # local # bitches
0,haha I ready slap bitch came walkin room say hi I playin saints underwear -_-
0,I ca n't take hoes serious everything nigga need woman .. Some y'all look good & amp 's .
0,"none thembitches look like dey ca boil egg , working buds broiler ...."
0,"RT I 'm saying 's slut , favorite shade lipstick pussy ."
0,Niccas deerin err weekend I bet I hit dat A dolo dis weekend niccas playin
0,RT A bird flew hotel room . I 'd rather get gangbanged byMandingos fordays straight experience
0,da ratchet hoes ?
0,bitch tweet answer ?
0,"RT im pregnant ass bitches , matter fact ima slip steps ass bitches"
0,everybody knw I mis-spell shit ... ion proof read shit ! ! ! let ah bitch call dumb ima back dey ass
0,"got money , guns , gold , bitches nd stacks nigga fuck net beef shooters get niggas Bring dat Friday den"
0,I n't fuck wit bitches cuz think slick
0,`` LMAO RT Tempted send http//t.co/ouc9KE3SCN '' `` fuckin hoe '' lmao
0,Kawasaki dating faggot smh
0,"RT `` Suicide Girl Hopeful '' getting job hopeful , going school hopeful silly bitches !"
0,RT Fucc hoes dats I feel
0,mickeyblowsyourmind wants skype group bunch offensive new york city queer folk Me ! ... http//t.co/BPgdvs8qD2
0,Start punching hoes esophagus shit .
0,ahaha pussy king
0,RT Dumb hoes moving snails pace life ... im coo
0,RT I 'm saying I 'm .. Studs fuck trannys wo n't let bitch strap muhfuckas childish lol
0,I read prollytweets fromdifferent girls looong relationship ended today .. Daaaamn .. `` Yo hoe get SLAYED ''
